session,user,Cluster,Distance,Distance Cluster 1,Distance Cluster 2,Distance Cluster 3,Distance Cluster 4,Distance Cluster 5,Distance Cluster 6,Distance Cluster 7,Distance Cluster 8,Distance Cluster 9,Distance Cluster 10
session_7575485743,user12,9,2.6457151514,114.48359449,57.174591058,24.466679456,12.969831037,18.81697313,170.72811996,20.564604705,18.388044235,2.6457151514,50.031162768
session_7580547206,user12,8,0.8007534539,107.23981603,51.491165774,8.962323746,1.9834521143,11.705170081,162.52467208,18.535599148,0.8007534539,22.084681085,60.507689941
session_7583047056,user12,9,1.1176483886,126.56399794,64.345482508,36.639454875,17.003873184,19.873589419,183.68889072,13.379426462,29.475018795,1.1176483886,45.201891465
session_7601105208,user12,4,0.640762242,87.11887757,40.696368996,5.6048119229,0.640762242,4.7693715396,146.06311832,12.140314771,2.3045897583,16.605263188,42.196292938
session_7614908860,user12,8,2.6779659103,97.267944455,52.45139006,7.2590795922,12.031247036,22.254801158,158.86434909,40.556156659,2.6779659103,38.063586782,74.747945812
session_7634225385,user12,4,1.2720280687,84.051797448,37.63191349,4.2207585251,1.2720280687,5.153588569,144.55725176,14.308496117,1.7365792405,18.925019354,43.295867266
session_7668081778,user12,8,0.5427667074,107.89477384,54.586178969,8.7994412015,4.3886122782,14.939624733,164.39700283,24.778745471,0.5427667074,26.796347972,67.326393859
session_7684485021,user12,8,2.5850317139,88.485782474,34.409881036,5.331004102,4.008390581,9.3211467532,154.31168394,20.083052375,2.5850317139,19.97876381,50.209435531
session_7685709651,user12,4,1.7629622193,83.190182916,31.210515073,4.7406278099,1.7629622193,5.1632046381,147.14193085,13.572931889,3.0963749292,17.642559168,41.027191143
session_7772954143,user12,5,4.8564212011,53.454423285,37.406425517,9.1644316433,13.153883309,4.8564212011,81.137784901,17.910115534,17.61983547,27.001809553,21.857824947
session_7861248558,user12,8,0.4671365416,102.40027806,48.952835724,7.3890834087,2.6071230424,11.84470812,158.11593757,20.53033581,0.4671365416,23.332519358,59.718501285
session_7907939720,user12,8,0.8125580484,106.64956959,51.373251167,8.8639520259,1.8697498928,11.423518609,162.017558,18.190785496,0.8125580484,21.910347177,59.830291582
session_7914718036,user12,8,5.6308801543,107.83915919,62.611600137,11.758672135,18.038631444,30.641018261,164.280882,51.145833661,5.6308801543,49.925398516,90.301860805
session_7951283171,user12,8,1.8854583908,84.446148606,45.354336425,3.6962148259,9.4533649383,16.23284318,140.55864928,34.596841585,1.8854583908,33.799631836,62.495075262
session_7976664538,user12,8,0.5523431542,103.07162161,49.761147885,7.6820627494,2.490688844,11.767788998,158.69971167,20.166969085,0.5523431542,22.105292275,59.446771123
session_8014286229,user12,4,1.0818058409,108.75460896,52.354935289,12.179104774,1.0818058409,8.71876792,165.33255497,11.385139432,3.862703744,17.690888885,53.421719153
session_8199358611,user12,4,1.0432917162,106.49893185,47.399600291,10.607662507,1.0432917162,9.3412933282,162.85331291,12.895812785,3.0825267392,17.835365733,53.101625887
session_8200552592,user12,4,1.6377051354,97.520342036,50.713404281,8.2391613227,1.6377051354,7.6281428911,137.63617744,14.211207224,2.7852930726,19.284602157,50.07012049
session_8206706920,user12,4,0.7028759258,90.367446481,41.236855054,9.1370538931,0.7028759258,3.9160469836,148.19946202,7.4163754834,5.5828205629,14.891985214,37.781094055
session_8271683052,user12,4,1.001577752,106.32974845,50.608442821,13.178418563,1.001577752,7.3087558102,163.88691876,8.4679111569,5.7573509754,15.021128529,47.830546232
session_8289796800,user12,8,0.9426095243,83.889129701,41.586822227,3.2644579752,3.8700627692,9.3749693589,141.53605436,22.328179696,0.9426095243,26.847491166,51.52183866
session_8291380356,user12,9,2.6789504848,124.3389456,58.026912517,40.232696969,20.207490621,20.439902735,186.18617869,12.351947203,34.974736417,2.6789504848,40.667181489
session_8312177924,user12,4,1.3339397573,107.86627834,50.313289797,13.931554632,1.3339397573,8.1532011402,160.99860981,8.5170952844,6.5038822469,15.629911088,47.831704044
session_8321918908,user12,4,0.7119693626,100.1233799,48.103591798,8.6864424725,0.7119693626,7.3013553264,157.81847281,12.636627582,2.0631380374,18.937587833,50.908770501
session_8361792610,user12,4,3.2597601107,113.75350802,53.588867208,20.382084948,3.2597601107,7.8406661812,168.63188139,3.5082031096,12.225717991,15.311295343,44.548300971
session_8361853378,user12,8,0.6149624866,99.54530822,49.335981561,6.8677256178,3.243249825,11.962449539,153.79176751,21.660821362,0.6149624866,24.471060842,59.092000715
session_8439712811,user12,4,1.0275280886,98.592371559,45.552560692,7.7567547307,1.0275280886,8.1812013776,154.21377265,14.314639647,1.7799400926,19.441642479,51.001458724
session_8497195541,user12,4,1.3980814449,108.84989868,50.967814489,10.583063582,1.3980814449,10.528024732,163.02174039,14.874052391,2.2159994065,19.489758634,56.923700755
session_8505299961,user12,8,0.4841084779,102.05507768,49.997208389,7.4514873793,2.5127268316,11.531504877,158.4905728,20.102150471,0.4841084779,25.425320418,59.846718125
session_8571665499,user12,9,1.2427766074,102.38950661,50.352394504,21.859226895,12.379607672,14.965477237,160.16856742,17.902095088,18.631312914,1.2427766074,41.101584911
session_8674602823,user12,4,3.5366044937,109.20180843,48.015942854,19.409441814,3.5366044937,7.6982549796,165.22092238,3.825477945,12.849483798,14.982642387,41.216265529
session_8680283238,user12,4,0.7554696006,108.45276891,50.916041814,11.748542706,0.7554696006,8.9451081621,163.34038943,11.382446066,3.6230754309,16.932798327,52.537067588
session_8689827198,user12,4,0.8275045779,87.621656768,41.107900359,7.0220246923,0.8275045779,4.3221097198,147.35115047,10.494192442,3.7886523109,11.987966851,39.112915812
session_8701118698,user12,8,1.1120319833,81.467591516,40.792845865,3.0337073861,3.3617133574,7.582214411,139.68443714,20.216431373,1.1120319833,25.915889115,48.656298047
session_8715054726,user12,4,1.1570939865,99.407302349,41.951330984,8.1905740465,1.1570939865,8.3563717151,157.88236098,13.879053793,2.3746758913,19.048654144,50.714072359
session_8736801883,user12,8,1.3370949056,112.37511502,57.916112535,10.011479935,8.1502040033,20.897520122,167.10449785,33.445783193,1.3370949056,33.047936157,77.195073145
session_8762460298,user12,4,0.8486992517,105.59653438,50.446590479,12.566538985,0.8486992517,7.0086577573,162.76378414,8.6714222657,5.1526548521,16.095788108,48.432201257
session_8762473131,user12,8,0.774532254,100.57841528,48.737109027,7.4784979978,1.3126537392,9.3542656788,155.87815299,16.616196564,0.774532254,20.07620084,54.817384705
session_8826868699,user12,9,2.4426093048,119.93563098,58.787548354,30.792039255,15.575663275,20.013142854,174.806846,17.481638418,24.686738596,2.4426093048,46.869030868
session_8950902312,user12,8,0.6081625779,102.98553552,50.950138437,7.7770160602,2.3941618101,11.554670976,158.57589505,19.896465043,0.6081625779,22.561980568,59.369898888
session_9072596713,user12,3,1.9359817628,75.003535001,32.673023118,1.9359817628,8.021534699,11.997264608,139.22896904,29.325383724,2.7131335935,32.89109152,52.733489299
session_9139027707,user12,9,4.0489100224,110.50022315,47.807916717,22.613869088,15.037127278,20.376165243,175.09216894,25.642225489,18.027446091,4.0489100224,53.233312255
session_9203064974,user12,4,1.0056877367,103.35478624,48.433727575,11.635338209,1.0056877367,7.3017835665,157.43607869,9.5111888651,4.8294145116,16.00136168,47.284472197
session_9213640133,user12,3,0.6398180502,62.133285929,34.239227652,0.6398180502,9.9792769247,10.575127657,120.09609754,30.854596855,4.6198432969,29.129966955,44.496135273
session_9247630805,user12,4,0.7114942352,86.565209543,41.039638625,5.603266521,0.7114942352,4.837526047,146.57874352,12.187539127,2.3693058263,17.831255579,42.032423129
session_9259488224,user12,4,1.6049945941,108.24711056,51.714567622,15.629605084,1.6049945941,7.2313853952,161.21401682,6.2825671815,8.3076373115,14.100895955,45.315721089
session_9265949798,user12,8,0.6743983393,104.6706751,52.337833106,7.8330552309,5.3414155785,15.941800545,158.45564954,27.180675798,0.6743983393,28.115912836,67.059269619
session_9364086805,user12,8,1.2582535578,99.57165285,43.36188663,7.3673134972,1.6930796764,9.3508572123,157.42036,16.485694894,1.2582535578,21.221017785,54.23675937
session_9387370115,user12,8,1.4078346188,103.83747585,47.286217729,8.5018362018,1.9836533552,10.908067309,160.3036246,17.581681074,1.4078346188,21.282553418,57.058323812
session_9475907510,user12,8,0.5925442572,98.860637358,48.680554002,6.8752400385,1.9305656456,9.9828143093,153.95569139,18.350070649,0.5925442572,22.214306117,55.731717138
session_9506925023,user12,8,1.4848513981,105.06769695,49.557719457,8.9937951772,1.6505629475,10.593517892,159.55741361,16.672533028,1.4848513981,19.975534172,56.666266533
session_9528371186,user12,8,0.3429380672,98.8565438,48.632671826,6.4701834193,2.4568381929,10.70544877,150.20891635,20.073141094,0.3429380672,21.627816567,57.112877297
session_9548582882,user12,4,0.6287797628,102.49738431,43.346572228,11.879768626,0.6287797628,6.2543426107,160.27169952,7.3786439507,5.6299800264,15.273693737,44.707621497
session_9648826546,user12,9,1.2441130961,119.29601029,59.32984318,26.996917664,12.286072387,17.303415177,175.61820754,16.153443652,19.669848163,1.2441130961,49.029856557
session_9693789671,user12,7,1.1936837424,112.72971714,47.740782636,32.737439405,12.481641192,10.931992143,175.85618918,1.1936837424,28.511494421,19.776990277,34.271689709
session_9715640805,user12,4,0.8102443562,87.300674111,38.61201088,9.0332026953,0.8102443562,2.5791570256,150.23812849,6.1192901089,6.177011197,15.058935539,35.368188769
session_9786847322,user12,4,2.7817149718,111.24116297,52.520286195,11.608654124,2.7817149718,12.810276054,164.32288751,17.491033866,3.036291668,21.395746514,59.898876494
session_9816302916,user12,9,3.5618850276,130.57939087,68.296777719,40.185694568,20.527907089,24.226717418,179.64820902,17.4190627,33.316899884,3.5618850276,47.981356063
session_9825228245,user12,8,1.769597699,90.048941662,39.316725014,4.6499749758,7.9713164309,15.784947795,151.53178987,31.357160179,1.769597699,31.093942846,62.476558004
session_9839818954,user12,8,1.2088038989,92.788507264,39.852350999,5.764371739,1.7000509631,7.6281293137,153.29177407,16.116636001,1.2088038989,20.32095447,50.385529443
session_9899715696,user12,8,0.2095224909,102.57383788,51.875039949,7.2743814968,3.9548653205,13.522495107,157.78312559,23.99271938,0.2095224909,26.246564522,63.572519084
session_9924186646,user12,8,0.5564568159,102.84487835,49.19077752,7.5681193358,2.6490487859,11.945620994,158.1991547,20.497348461,0.5564568159,22.956663518,59.746592304
session_9932324920,user12,8,1.0085321758,109.0862483,52.576784544,9.4533767649,2.6631784425,13.099898242,163.67890593,20.194603262,1.0085321758,22.356470995,62.534976546
session_9962709959,user12,4,1.3652040795,101.10448059,48.091443993,14.259613131,1.3652040795,5.0442372856,156.11232655,4.7821094672,8.5621149218,12.832456098,39.890736773
session_9973193301,user12,4,2.0584860572,96.770663121,45.95770582,11.205031186,2.0584860572,6.29322214,161.56703743,10.035520244,6.0765273718,16.168376344,44.200779612
session_0003960194,user15,7,0.6683286064,113.78042882,54.884790132,33.77603431,12.493994272,10.985328634,171.53542295,0.6683286064,29.03895322,19.481711521,33.712869533
session_0051406631,user15,4,0.8389331593,109.0293865,50.81577481,11.755720625,0.8389331593,9.2073051498,163.45458812,11.671104596,3.4760648235,17.608944821,53.307319652
session_0128859274,user15,8,1.5930978974,80.780333532,41.767751958,2.7137753668,8.1492220071,13.757330189,141.11800401,31.601637144,1.5930978974,31.732394474,58.095769727
session_0130847643,user15,8,0.8391069228,109.45907654,53.154727604,9.4053719504,3.1861064329,13.786368193,163.70793346,21.508795419,0.8391069228,23.686381115,64.285781056
session_0157631147,user15,4,0.5397056118,108.14972906,50.05273695,11.65006959,0.5397056118,8.4480160415,162.91524716,10.670518079,3.5411929497,16.593187813,51.874367073
session_0166392811,user15,4,0.7864577692,102.78954855,47.300733079,10.161007187,0.7864577692,7.9592716518,157.85283154,11.49443934,3.4212828176,17.485653795,49.610775985
session_0205202846,user15,3,7.9179973706,23.833068799,19.702651214,7.9179973706,26.92661136,13.914467491,103.16003855,39.502468177,25.585252531,44.162240791,21.595881928
session_0259292514,user15,4,0.2188812369,105.6863051,48.349633195,11.478248027,0.2188812369,7.0444383631,162.10855421,9.011200525,3.9477487682,14.814622587,48.818700368
session_0280517098,user15,4,0.9689132412,95.395879249,48.553297857,7.4711141272,0.9689132412,6.8514691498,153.09517876,13.652311815,1.8322741242,18.555290374,48.984788723
session_0305187451,user15,8,0.9541827365,90.505228836,46.707623721,5.3567763865,1.9016743295,8.0701113371,147.49284062,17.569374381,0.9541827365,20.772008403,49.794776373
session_0326724732,user15,4,2.1916344694,110.08740973,51.612706285,18.339869784,2.1916344694,6.6982984722,166.89877483,3.4078257703,10.86528612,13.865317203,42.852160949
session_0359319638,user15,8,0.8181070778,106.79638807,51.890901935,8.7327163199,3.2156101724,13.389993973,161.48756929,21.597790549,0.8181070778,24.550978237,63.022468326
session_0466721856,user15,4,1.5476331378,77.983907761,37.896196807,6.1029913772,1.5476331378,2.0902497005,142.54150219,9.2230661648,5.1445594054,16.121471936,33.461010741
session_0510406466,user15,7,2.83430291,89.956364733,41.145590251,14.88909728,3.2347376059,3.0851310228,153.45117954,2.83430291,12.565416886,12.737572499,29.881862681
session_0612796637,user15,4,1.3160743302,107.17750818,51.757936467,9.7225951752,1.3160743302,10.195469879,163.47100322,15.641467745,1.5164225635,20.400356549,57.654976309
session_0622712536,user15,8,0.3315770895,99.286027128,49.444474024,6.3760259614,4.112731763,13.176177484,151.85475735,24.356957717,0.3315770895,24.622761417,61.290163545
session_0635521885,user15,4,1.3225064859,111.70611893,52.230158471,16.638009984,1.3225064859,7.1631206568,167.17847561,5.0326540662,8.270076633,13.736795559,46.443381673
session_0639788928,user15,10,9.2987095703,24.802636621,63.581813717,43.268596633,57.572762226,31.335798029,77.909373714,50.883694621,68.371305217,61.04481035,9.2987095703
session_0647531474,user15,7,2.8018783588,118.07125362,57.517555368,24.490248571,5.0693240732,9.1436872943,174.93739467,2.8018783588,16.023239272,14.675705055,44.293843135
session_0719528275,user15,9,6.1095493112,131.32955421,72.378434304,50.701933681,27.150789374,25.857052916,186.94137447,14.254758975,45.634633153,6.1095493112,39.94426427
session_0729120460,user15,8,1.0702658396,84.878160953,39.29732403,3.8202833109,3.6033083035,9.2803581202,155.06191564,21.458968436,1.0702658396,23.929943217,50.633915166
session_0797029759,user15,8,2.0335605977,98.176433561,52.284335035,7.017291688,10.553676487,20.915117751,158.21924527,38.047739671,2.0335605977,36.152959888,73.162405033
session_0797370695,user15,4,0.7373175803,87.029139131,45.654066911,6.3301646938,0.7373175803,4.4101354846,142.37285321,11.43556472,2.8240843876,17.420195715,41.486274029
session_0806702507,user15,8,1.1901322392,96.933530886,40.444901087,6.6026904151,1.3642667353,8.4581634232,156.75766747,15.791740327,1.1901322392,20.44990761,52.145915987
session_0861337889,user15,8,1.6405733665,103.92643925,49.650553437,8.8343413475,2.0487674725,10.928014913,159.18477226,17.412759587,1.6405733665,23.611883832,57.384826059
session_0864574884,user15,8,6.8504163002,99.626214524,58.250500061,10.633130754,20.012815308,31.25407141,162.77068506,54.328337033,6.8504163002,48.996159905,87.005484807
session_0871121909,user15,8,0.3212450425,104.08308337,51.136263537,7.7485298516,2.6133712948,12.037629298,158.14561583,20.653976012,0.3212450425,23.634960241,61.111234146
session_1016856509,user15,7,1.4806230088,94.516992934,47.207755209,18.433117013,4.4465672726,3.8673274043,149.97970378,1.4806230088,15.462723681,11.293277698,29.204974628
session_1052587810,user15,8,1.6010018215,91.217106459,39.564810603,4.8757549096,7.8320881852,15.478055474,155.32523945,30.964484634,1.6010018215,31.414813783,63.592118886
session_1106275590,user15,4,0.6600864829,92.021019243,44.470972023,7.5337033848,0.6600864829,5.038879794,149.8279881,10.899874715,3.0140343842,17.206600149,44.051561626
session_1149922141,user15,4,1.513954096,104.03969343,48.136657409,14.308957525,1.513954096,6.0868337377,162.94398991,6.1669629486,7.7958425913,14.892837907,43.873027466
